Node;X (ft);Y (ft);Z (ft);Support
 6017;44.40;23.40;0.0;
 6018;44.40;24.40;0.0;
 6019;44.40;25.40;0.0;
 6020;44.40;26.40;0.0;
 6021;44.40;27.40;0.0;
 6022;44.40;28.40;0.0;
 6023;44.40;29.40;0.0;
 6024;44.40;30.40;0.0;
 6025;44.40;31.40;0.0;
 6026;45.40;-1.60;0.0;
 6027;45.40;-0.60;0.0;
 6028;45.40;1.40;0.0;
 6029;45.40;2.40;0.0;
 6030;45.40;3.40;0.0;
 6031;45.40;4.40;0.0;
 6032;45.40;5.40;0.0;
 6033;45.40;6.40;0.0;
 6034;45.40;7.40;0.0;
 6035;45.40;8.40;0.0;
 6036;45.40;9.40;0.0;
 6037;45.40;10.40;0.0;
 6038;45.40;11.40;0.0;
 6039;45.40;12.40;0.0;
 6040;45.40;13.40;0.0;
 6041;45.40;14.40;0.0;
 6042;45.40;15.40;0.0;
 6043;45.40;16.40;0.0;
 6044;45.40;17.40;0.0;
 6045;45.40;18.40;0.0;
 6046;45.40;19.40;0.0;
 6047;45.40;20.40;0.0;
 6048;45.40;21.40;0.0;
 6049;45.40;22.40;0.0;
 6050;45.40;23.40;0.0;
 6051;45.40;24.40;0.0;
 6052;45.40;25.40;0.0;
 6053;45.40;26.40;0.0;
 6054;45.40;27.40;0.0;
 6055;45.40;28.40;0.0;
 6056;45.40;29.40;0.0;
 6057;45.40;30.40;0.0;
 6058;45.40;31.40;0.0;
 6059;46.40;-1.60;0.0;
 6060;46.40;-0.60;0.0;
 6061;46.40;1.40;0.0;
 6062;46.40;2.40;0.0;
 6063;46.40;3.40;0.0;
 6064;46.40;4.40;0.0;
 6065;46.40;5.40;0.0;
 6066;46.40;6.40;0.0;
 6067;46.40;7.40;0.0;
 6068;46.40;8.40;0.0;
 6069;46.40;9.40;0.0;
 6070;46.40;10.40;0.0;
 6071;46.40;11.40;0.0;
 6072;46.40;12.40;0.0;
 6073;46.40;13.40;0.0;
 6074;46.40;14.40;0.0;
 6075;46.40;15.40;0.0;
 6076;46.40;16.40;0.0;
 6077;46.40;17.40;0.0;
 6078;46.40;18.40;0.0;
 6079;46.40;19.40;0.0;
 6080;46.40;20.40;0.0;
 6081;46.40;21.40;0.0;
 6082;46.40;22.40;0.0;
 6083;46.40;23.40;0.0;
 6084;46.40;24.40;0.0;
 6085;46.40;25.40;0.0;
 6086;46.40;26.40;0.0;
 6087;46.40;27.40;0.0;
 6088;46.40;28.40;0.0;
 6089;46.40;29.40;0.0;
 6090;46.40;30.40;0.0;
 6091;46.40;31.40;0.0;
 6092;47.40;-1.60;0.0;
 6093;47.40;-0.60;0.0;
 6094;47.40;1.40;0.0;
 6095;47.40;2.40;0.0;
 6096;47.40;3.40;0.0;
 6097;47.40;4.40;0.0;
 6098;47.40;5.40;0.0;
 6099;47.40;6.40;0.0;
 6100;47.40;7.40;0.0;
 6101;47.40;8.40;0.0;
 6102;47.40;9.40;0.0;
 6103;47.40;10.40;0.0;
 6104;47.40;11.40;0.0;
 6105;47.40;12.40;0.0;
 6106;47.40;13.40;0.0;
 6107;47.40;14.40;0.0;
 6108;47.40;15.40;0.0;
 6109;47.40;16.40;0.0;
 6110;47.40;17.40;0.0;
 6111;47.40;18.40;0.0;
 6112;47.40;19.40;0.0;
 6113;47.40;20.40;0.0;
 6114;47.40;21.40;0.0;
 6115;47.40;22.40;0.0;
 6116;47.40;23.40;0.0;
 6117;47.40;24.40;0.0;
 6118;47.40;25.40;0.0;
 6119;47.40;26.40;0.0;
 6120;47.40;27.40;0.0;
 6121;47.40;28.40;0.0;
 6122;47.40;29.40;0.0;
 6123;47.40;30.40;0.0;
 6124;47.40;31.40;0.0;
 6125;48.40;-1.60;0.0;
 6126;48.40;-0.60;0.0;
 6127;48.40;1.40;0.0;
 6128;48.40;2.40;0.0;
 6129;48.40;3.40;0.0;
 6130;48.40;4.40;0.0;
 6131;48.40;5.40;0.0;
 6132;48.40;6.40;0.0;
 6133;48.40;7.40;0.0;
 6134;48.40;8.40;0.0;
 6135;48.40;9.40;0.0;
 6136;48.40;10.40;0.0;
 6137;48.40;11.40;0.0;
 6138;48.40;12.40;0.0;
 6139;48.40;13.40;0.0;
 6140;48.40;14.40;0.0;
 6141;48.40;15.40;0.0;
 6142;48.40;16.40;0.0;
 6143;48.40;17.40;0.0;
 6144;48.40;18.40;0.0;
 6145;48.40;19.40;0.0;
 6146;48.40;20.40;0.0;
 6147;48.40;21.40;0.0;
 6148;48.40;22.40;0.0;
 6149;48.40;23.40;0.0;
 6150;48.40;24.40;0.0;
 6151;48.40;25.40;0.0;
 6152;48.40;26.40;0.0;
 6153;48.40;27.40;0.0;
 6154;48.40;28.40;0.0;
 6155;48.40;29.40;0.0;
 6156;48.40;30.40;0.0;
 6157;48.40;31.40;0.0;
 6158;49.40;-1.60;0.0;
 6159;49.40;-0.60;0.0;
 6160;49.40;1.40;0.0;
 6161;49.40;2.40;0.0;
 6162;49.40;3.40;0.0;
 6163;49.40;4.40;0.0;
 6164;49.40;5.40;0.0;
 6165;49.40;6.40;0.0;
 6166;49.40;7.40;0.0;
 6167;49.40;8.40;0.0;
 6168;49.40;9.40;0.0;
 6169;49.40;10.40;0.0;
 6170;49.40;11.40;0.0;
 6171;49.40;12.40;0.0;
 6172;49.40;13.40;0.0;
 6173;49.40;14.40;0.0;
 6174;49.40;15.40;0.0;
 6175;49.40;16.40;0.0;
 6176;49.40;17.40;0.0;
 6177;49.40;18.40;0.0;
 6178;49.40;19.40;0.0;
 6179;49.40;20.40;0.0;
 6180;49.40;21.40;0.0;
 6181;49.40;22.40;0.0;
 6182;49.40;23.40;0.0;
 6183;49.40;24.40;0.0;
 6184;49.40;25.40;0.0;
 6185;49.40;26.40;0.0;
 6186;49.40;27.40;0.0;
 6187;49.40;28.40;0.0;
 6188;49.40;29.40;0.0;
 6189;49.40;30.40;0.0;
 6190;49.40;31.40;0.0;
 6191;50.40;-1.60;0.0;
 6192;50.40;-0.60;0.0;
 6193;50.40;1.40;0.0;
 6194;50.40;2.40;0.0;
 6195;50.40;3.40;0.0;
 6196;50.40;4.40;0.0;
 6197;50.40;5.40;0.0;
 6198;50.40;6.40;0.0;
 6199;50.40;7.40;0.0;
 6200;50.40;8.40;0.0;
 6201;50.40;9.40;0.0;
 6202;50.40;10.40;0.0;
 6203;50.40;11.40;0.0;
 6204;50.40;12.40;0.0;
 6205;50.40;13.40;0.0;
 6206;50.40;14.40;0.0;
 6207;50.40;15.40;0.0;
 6208;50.40;16.40;0.0;
 6209;50.40;17.40;0.0;
 6210;50.40;18.40;0.0;
 6211;50.40;19.40;0.0;
 6212;50.40;20.40;0.0;
 6213;50.40;21.40;0.0;
 6214;50.40;22.40;0.0;
 6215;50.40;23.40;0.0;
 6216;50.40;24.40;0.0;
 6217;50.40;25.40;0.0;
 6218;50.40;26.40;0.0;
 6219;50.40;27.40;0.0;
 6220;50.40;28.40;0.0;
 6221;50.40;29.40;0.0;
 6222;50.40;30.40;0.0;
 6223;50.40;31.40;0.0;
 6224;51.40;-1.60;0.0;
 6225;51.40;-0.60;0.0;
 6226;51.40;1.40;0.0;
 6227;51.40;2.40;0.0;
 6228;51.40;3.40;0.0;
 6229;51.40;4.40;0.0;
 6230;51.40;5.40;0.0;
 6231;51.40;6.40;0.0;
 6232;51.40;7.40;0.0;
 6233;51.40;8.40;0.0;
 6234;51.40;9.40;0.0;
 6235;51.40;10.40;0.0;
 6236;51.40;11.40;0.0;
 6237;51.40;12.40;0.0;
 6238;51.40;13.40;0.0;
 6239;51.40;14.40;0.0;
 6240;51.40;15.40;0.0;
 6241;51.40;16.40;0.0;
 6242;51.40;17.40;0.0;
 6243;51.40;18.40;0.0;
 6244;51.40;19.40;0.0;
 6245;51.40;20.40;0.0;
 6246;51.40;21.40;0.0;
 6247;51.40;22.40;0.0;
 6248;51.40;23.40;0.0;
 6249;51.40;24.40;0.0;
 6250;51.40;25.40;0.0;
 6251;51.40;26.40;0.0;
 6252;51.40;27.40;0.0;
 6253;51.40;28.40;0.0;
 6254;51.40;29.40;0.0;
 6255;51.40;30.40;0.0;
 6256;51.40;31.40;0.0;
 6257;52.40;-1.60;0.0;
 6258;52.40;-0.60;0.0;
 6259;52.40;1.40;0.0;
 6260;52.40;2.40;0.0;
 6261;52.40;3.40;0.0;
 6262;52.40;4.40;0.0;
 6263;52.40;5.40;0.0;
 6264;52.40;6.40;0.0;
 6265;52.40;7.40;0.0;
 6266;52.40;8.40;0.0;
 6267;52.40;9.40;0.0;
 6268;52.40;10.40;0.0;
 6269;52.40;11.40;0.0;
 6270;52.40;12.40;0.0;
 6271;52.40;13.40;0.0;
 6272;52.40;14.40;0.0;
 6273;52.40;15.40;0.0;
 6274;52.40;16.40;0.0;
 6275;52.40;17.40;0.0;
 6276;52.40;18.40;0.0;
 6277;52.40;19.40;0.0;
 6278;52.40;20.40;0.0;
 6279;52.40;21.40;0.0;
 6280;52.40;22.40;0.0;
 6281;52.40;23.40;0.0;
 6282;52.40;24.40;0.0;
 6283;52.40;25.40;0.0;
 6284;52.40;26.40;0.0;
 6285;52.40;27.40;0.0;
 6286;52.40;28.40;0.0;
 6287;52.40;29.40;0.0;
 6288;52.40;30.40;0.0;
 6289;52.40;31.40;0.0;
 6290;53.40;-1.60;0.0;
 6291;53.40;-0.60;0.0;
 6292;53.40;1.40;0.0;
 6293;53.40;2.40;0.0;
 6294;53.40;3.40;0.0;
 6295;53.40;4.40;0.0;
 6296;53.40;5.40;0.0;
 6297;53.40;6.40;0.0;
 6298;53.40;7.40;0.0;
 6299;53.40;8.40;0.0;
 6300;53.40;9.40;0.0;
 6301;53.40;10.40;0.0;
 6302;53.40;11.40;0.0;
 6303;53.40;12.40;0.0;
 6304;53.40;13.40;0.0;
 6305;53.40;14.40;0.0;
 6306;53.40;15.40;0.0;
 6307;53.40;16.40;0.0;
 6308;53.40;17.40;0.0;
 6309;53.40;18.40;0.0;
 6310;53.40;19.40;0.0;
 6311;53.40;20.40;0.0;
 6312;53.40;21.40;0.0;
 6313;53.40;22.40;0.0;
 6314;53.40;23.40;0.0;
 6315;53.40;24.40;0.0;
 6316;53.40;25.40;0.0;
 6317;53.40;26.40;0.0;
 6318;53.40;27.40;0.0;
 6319;53.40;28.40;0.0;
 6320;53.40;29.40;0.0;
 6321;53.40;30.40;0.0;
 6322;53.40;31.40;0.0;
 6323;54.40;-1.60;0.0;
 6324;54.40;-0.60;0.0;
 6325;54.40;1.40;0.0;
 6326;54.40;2.40;0.0;
 6327;54.40;3.40;0.0;
 6328;54.40;4.40;0.0;
 6329;54.40;5.40;0.0;
 6330;54.40;6.40;0.0;
 6331;54.40;7.40;0.0;
 6332;54.40;8.40;0.0;
 6333;54.40;9.40;0.0;
 6334;54.40;10.40;0.0;
 6335;54.40;11.40;0.0;
 6336;54.40;12.40;0.0;
 6337;54.40;13.40;0.0;
 6338;54.40;14.40;0.0;
 6339;54.40;15.40;0.0;
 6340;54.40;16.40;0.0;
 6341;54.40;17.40;0.0;
 6342;54.40;18.40;0.0;
 6343;54.40;19.40;0.0;
 6344;54.40;20.40;0.0;
 6345;54.40;21.40;0.0;
 6346;54.40;22.40;0.0;
 6347;54.40;23.40;0.0;
 6348;54.40;24.40;0.0;
 6349;54.40;25.40;0.0;
 6350;54.40;26.40;0.0;
 6351;54.40;27.40;0.0;
 6352;54.40;28.40;0.0;
 6353;54.40;29.40;0.0;
 6354;54.40;30.40;0.0;
 6355;54.40;31.40;0.0;
 6356;55.40;-1.60;0.0;
 6357;55.40;-0.60;0.0;
 6358;55.40;1.40;0.0;
 6359;55.40;2.40;0.0;
 6360;55.40;3.40;0.0;
 6361;55.40;4.40;0.0;
 6362;55.40;5.40;0.0;
 6363;55.40;6.40;0.0;
 6364;55.40;7.40;0.0;
 6365;55.40;8.40;0.0;
 6366;55.40;9.40;0.0;
 6367;55.40;10.40;0.0;
 6368;55.40;11.40;0.0;
 6369;55.40;12.40;0.0;
 6370;55.40;13.40;0.0;
 6371;55.40;14.40;0.0;
 6372;55.40;15.40;0.0;
 6373;55.40;16.40;0.0;
 6374;55.40;17.40;0.0;
 6375;55.40;18.40;0.0;
 6376;55.40;19.40;0.0;
 6377;55.40;20.40;0.0;
 6378;55.40;21.40;0.0;
 6379;55.40;22.40;0.0;
 6380;55.40;23.40;0.0;
 6381;55.40;24.40;0.0;
 6382;55.40;25.40;0.0;
 6383;55.40;26.40;0.0;
 6384;55.40;27.40;0.0;
 6385;55.40;28.40;0.0;
 6386;55.40;29.40;0.0;
 6387;55.40;30.40;0.0;
 6388;55.40;31.40;0.0;
 6389;56.40;-1.60;0.0;
 6390;56.40;-0.60;0.0;
 6391;56.40;1.40;0.0;
 6392;56.40;2.40;0.0;
 6393;56.40;3.40;0.0;
 6394;56.40;4.40;0.0;
 6395;56.40;5.40;0.0;
 6396;56.40;6.40;0.0;
 6397;56.40;7.40;0.0;
 6398;56.40;8.40;0.0;
 6399;56.40;9.40;0.0;
 6400;56.40;10.40;0.0;
 6401;56.40;11.40;0.0;
 6402;56.40;12.40;0.0;
 6403;56.40;13.40;0.0;
 6404;56.40;14.40;0.0;
 6405;56.40;15.40;0.0;
 6406;56.40;16.40;0.0;
 6407;56.40;17.40;0.0;
 6408;56.40;18.40;0.0;
 6409;56.40;19.40;0.0;
 6410;56.40;20.40;0.0;
 6411;56.40;21.40;0.0;
 6412;56.40;22.40;0.0;
 6413;56.40;23.40;0.0;
 6414;56.40;24.40;0.0;
 6415;56.40;25.40;0.0;
 6416;56.40;26.40;0.0;
 6417;56.40;27.40;0.0;
 6418;56.40;28.40;0.0;
 6419;56.40;29.40;0.0;
 6420;56.40;30.40;0.0;
 6421;56.40;31.40;0.0;
 6422;57.40;-1.60;0.0;
 6423;57.40;-0.60;0.0;
 6424;57.40;1.40;0.0;
 6425;57.40;2.40;0.0;
 6426;57.40;3.40;0.0;
 6427;57.40;4.40;0.0;
 6428;57.40;5.40;0.0;
 6429;57.40;6.40;0.0;
 6430;57.40;7.40;0.0;
 6431;57.40;8.40;0.0;
 6432;57.40;9.40;0.0;
 6433;57.40;10.40;0.0;
 6434;57.40;11.40;0.0;
 6435;57.40;12.40;0.0;
 6436;57.40;13.40;0.0;
 6437;57.40;14.40;0.0;
 6438;57.40;15.40;0.0;
 6439;57.40;16.40;0.0;
 6440;57.40;17.40;0.0;
 6441;57.40;18.40;0.0;
 6442;57.40;19.40;0.0;
 6443;57.40;20.40;0.0;
 6444;57.40;21.40;0.0;
 6445;57.40;22.40;0.0;
 6446;57.40;23.40;0.0;
 6447;57.40;24.40;0.0;
 6448;57.40;25.40;0.0;
 6449;57.40;26.40;0.0;
 6450;57.40;27.40;0.0;
 6451;57.40;28.40;0.0;
 6452;57.40;29.40;0.0;
 6453;57.40;30.40;0.0;
 6454;57.40;31.40;0.0;
 6455;58.40;-1.60;0.0;
 6456;58.40;-0.60;0.0;
 6457;58.40;1.40;0.0;
 6458;58.40;2.40;0.0;
 6459;58.40;3.40;0.0;
 6460;58.40;4.40;0.0;
 6461;58.40;5.40;0.0;
 6462;58.40;6.40;0.0;
 6463;58.40;7.40;0.0;
 6464;58.40;8.40;0.0;
 6465;58.40;9.40;0.0;
 6466;58.40;10.40;0.0;
 6467;58.40;11.40;0.0;
 6468;58.40;12.40;0.0;
 6469;58.40;13.40;0.0;
 6470;58.40;14.40;0.0;
 6471;58.40;15.40;0.0;
 6472;58.40;16.40;0.0;
 6473;58.40;17.40;0.0;
 6474;58.40;18.40;0.0;
 6475;58.40;19.40;0.0;
 6476;58.40;20.40;0.0;
 6477;58.40;21.40;0.0;
 6478;58.40;22.40;0.0;
 6479;58.40;23.40;0.0;
 6480;58.40;24.40;0.0;
 6481;58.40;25.40;0.0;
 6482;58.40;26.40;0.0;
 6483;58.40;27.40;0.0;
 6484;58.40;28.40;0.0;
 6485;58.40;29.40;0.0;
 6486;58.40;30.40;0.0;
 6487;58.40;31.40;0.0;
 6488;59.40;-1.60;0.0;
 6489;59.40;-0.60;0.0;
 6490;59.40;1.40;0.0;
 6491;59.40;2.40;0.0;
 6492;59.40;3.40;0.0;
 6493;59.40;4.40;0.0;
 6494;59.40;5.40;0.0;
 6495;59.40;6.40;0.0;
 6496;59.40;7.40;0.0;
 6497;59.40;8.40;0.0;
 6498;59.40;9.40;0.0;
 6499;59.40;10.40;0.0;
 6500;59.40;11.40;0.0;
 6501;59.40;12.40;0.0;
 6502;59.40;13.40;0.0;
 6503;59.40;14.40;0.0;
 6504;59.40;15.40;0.0;
 6505;59.40;16.40;0.0;
 6506;59.40;17.40;0.0;
 6507;59.40;18.40;0.0;
 6508;59.40;19.40;0.0;
 6509;59.40;20.40;0.0;
 6510;59.40;21.40;0.0;
 6511;59.40;22.40;0.0;
 6512;59.40;23.40;0.0;
 6513;59.40;24.40;0.0;
 6514;59.40;25.40;0.0;
 6515;59.40;26.40;0.0;
 6516;59.40;27.40;0.0;
 6517;59.40;28.40;0.0;
 6518;59.40;29.40;0.0;
 6519;59.40;30.40;0.0;
 6520;59.40;31.40;0.0;
 6521;60.40;-1.60;0.0;
 6522;60.40;-0.60;0.0;
 6523;60.40;1.40;0.0;
 6524;60.40;2.40;0.0;
 6525;60.40;3.40;0.0;
 6526;60.40;4.40;0.0;
 6527;60.40;5.40;0.0;
 6528;60.40;6.40;0.0;
 6529;60.40;7.40;0.0;
 6530;60.40;8.40;0.0;
 6531;60.40;9.40;0.0;
 6532;60.40;10.40;0.0;
 6533;60.40;11.40;0.0;
 6534;60.40;12.40;0.0;
 6535;60.40;13.40;0.0;
 6536;60.40;14.40;0.0;
 6537;60.40;15.40;0.0;
 6538;60.40;16.40;0.0;
 6539;60.40;17.40;0.0;
 6540;60.40;18.40;0.0;
 6541;60.40;19.40;0.0;
 6542;60.40;20.40;0.0;
 6543;60.40;21.40;0.0;
 6544;60.40;22.40;0.0;
 6545;60.40;23.40;0.0;
 6546;60.40;24.40;0.0;
 6547;60.40;25.40;0.0;
 6548;60.40;26.40;0.0;
 6549;60.40;27.40;0.0;
 6550;60.40;28.40;0.0;
 6551;60.40;29.40;0.0;
 6552;60.40;30.40;0.0;
 6553;60.40;31.40;0.0;
 6554;61.40;-1.60;0.0;
 6555;61.40;-0.60;0.0;
 6556;61.40;1.40;0.0;
 6557;61.40;2.40;0.0;
 6558;61.40;3.40;0.0;
 6559;61.40;4.40;0.0;
 6560;61.40;5.40;0.0;
 6561;61.40;6.40;0.0;
 6562;61.40;7.40;0.0;
 6563;61.40;8.40;0.0;
 6564;61.40;9.40;0.0;
 6565;61.40;10.40;0.0;
 6566;61.40;11.40;0.0;
 6567;61.40;12.40;0.0;
 6568;61.40;13.40;0.0;
 6569;61.40;14.40;0.0;
 6570;61.40;15.40;0.0;
 6571;61.40;16.40;0.0;
 6572;61.40;17.40;0.0;
 6573;61.40;18.40;0.0;
 6574;61.40;19.40;0.0;
 6575;61.40;20.40;0.0;
 6576;61.40;21.40;0.0;
 6577;61.40;22.40;0.0;
 6578;61.40;23.40;0.0;
 6579;61.40;24.40;0.0;
 6580;61.40;25.40;0.0;
 6581;61.40;26.40;0.0;
 6582;61.40;27.40;0.0;
 6583;61.40;28.40;0.0;
 6584;61.40;29.40;0.0;
 6585;61.40;30.40;0.0;
 6586;61.40;31.40;0.0;
 6587;62.40;-1.60;0.0;
 6588;62.40;-0.60;0.0;
 6589;62.40;1.40;0.0;
 6590;62.40;2.40;0.0;
 6591;62.40;3.40;0.0;
 6592;62.40;4.40;0.0;
 6593;62.40;5.40;0.0;
 6594;62.40;6.40;0.0;
 6595;62.40;7.40;0.0;
 6596;62.40;8.40;0.0;
 6597;62.40;9.40;0.0;
 6598;62.40;10.40;0.0;
 6599;62.40;11.40;0.0;
 6600;62.40;12.40;0.0;
 6601;62.40;13.40;0.0;
 6602;62.40;14.40;0.0;
 6603;62.40;15.40;0.0;
 6604;62.40;16.40;0.0;
 6605;62.40;17.40;0.0;
 6606;62.40;18.40;0.0;
 6607;62.40;19.40;0.0;
 6608;62.40;20.40;0.0;
 6609;62.40;21.40;0.0;
 6610;62.40;22.40;0.0;
 6611;62.40;23.40;0.0;
 6612;62.40;24.40;0.0;
 6613;62.40;25.40;0.0;
 6614;62.40;26.40;0.0;
 6615;62.40;27.40;0.0;
 6616;62.40;28.40;0.0;
 6617;62.40;29.40;0.0;
 6618;62.40;30.40;0.0;
 6619;62.40;31.40;0.0;
 6620;63.40;-1.60;0.0;
 6621;63.40;-0.60;0.0;
 6622;63.40;1.40;0.0;
 6623;63.40;2.40;0.0;
 6624;63.40;3.40;0.0;
 6625;63.40;4.40;0.0;
 6626;63.40;5.40;0.0;
 6627;63.40;6.40;0.0;
 6628;63.40;7.40;0.0;
 6629;63.40;8.40;0.0;
 6630;63.40;9.40;0.0;
 6631;63.40;10.40;0.0;
 6632;63.40;11.40;0.0;
 6633;63.40;12.40;0.0;
 6634;63.40;13.40;0.0;
 6635;63.40;14.40;0.0;
 6636;63.40;15.40;0.0;
 6637;63.40;16.40;0.0;
 6638;63.40;17.40;0.0;
 6639;63.40;18.40;0.0;
 6640;63.40;19.40;0.0;
 6641;63.40;20.40;0.0;
 6642;63.40;21.40;0.0;
 6643;63.40;22.40;0.0;
 6644;63.40;23.40;0.0;
 6645;63.40;24.40;0.0;
 6646;63.40;25.40;0.0;
 6647;63.40;26.40;0.0;
 6648;63.40;27.40;0.0;
 6649;63.40;28.40;0.0;
 6650;63.40;29.40;0.0;
 6651;63.40;30.40;0.0;
 6652;63.40;31.40;0.0;
 6653;64.40;-1.60;0.0;
 6654;64.40;-0.60;0.0;
 6655;64.40;1.40;0.0;
 6656;64.40;2.40;0.0;
 6657;64.40;3.40;0.0;
 6658;64.40;4.40;0.0;
 6659;64.40;5.40;0.0;
 6660;64.40;6.40;0.0;
 6661;64.40;7.40;0.0;
 6662;64.40;8.40;0.0;
 6663;64.40;9.40;0.0;
 6664;64.40;10.40;0.0;
 6665;64.40;11.40;0.0;
 6666;64.40;12.40;0.0;
 6667;64.40;13.40;0.0;
 6668;64.40;14.40;0.0;
 6669;64.40;15.40;0.0;
 6670;64.40;16.40;0.0;
 6671;64.40;17.40;0.0;
 6672;64.40;18.40;0.0;
 6673;64.40;19.40;0.0;
 6674;64.40;20.40;0.0;
 6675;64.40;21.40;0.0;
 6676;64.40;22.40;0.0;
 6677;64.40;23.40;0.0;
 6678;64.40;24.40;0.0;
 6679;64.40;25.40;0.0;
 6680;64.40;26.40;0.0;
 6681;64.40;27.40;0.0;
 6682;64.40;28.40;0.0;
 6683;64.40;29.40;0.0;
 6684;64.40;30.40;0.0;
 6685;64.40;31.40;0.0;
 6686;65.40;-1.60;0.0;
 6687;65.40;-0.60;0.0;
 6688;65.40;1.40;0.0;
 6689;65.40;2.40;0.0;
 6690;65.40;3.40;0.0;
 6691;65.40;4.40;0.0;
 6692;65.40;5.40;0.0;
 6693;65.40;6.40;0.0;
 6694;65.40;7.40;0.0;
 6695;65.40;8.40;0.0;
 6696;65.40;9.40;0.0;
 6697;65.40;10.40;0.0;
 6698;65.40;11.40;0.0;
 6699;65.40;12.40;0.0;
 6700;65.40;13.40;0.0;
 6701;65.40;14.40;0.0;
 6702;65.40;15.40;0.0;
 6703;65.40;16.40;0.0;
 6704;65.40;17.40;0.0;
 6705;65.40;18.40;0.0;
 6706;65.40;19.40;0.0;
 6707;65.40;20.40;0.0;
 6708;65.40;21.40;0.0;
 6709;65.40;22.40;0.0;
 6710;65.40;23.40;0.0;
 6711;65.40;24.40;0.0;
 6712;65.40;25.40;0.0;
 6713;65.40;26.40;0.0;
 6714;65.40;27.40;0.0;
 6715;65.40;28.40;0.0;
 6716;65.40;29.40;0.0;
 6717;65.40;30.40;0.0;
 6718;65.40;31.40;0.0;
 6719;66.40;-1.60;0.0;
 6720;66.40;-0.60;0.0;
 6721;66.40;1.40;0.0;
 6722;66.40;2.40;0.0;
 6723;66.40;3.40;0.0;
 6724;66.40;4.40;0.0;
 6725;66.40;5.40;0.0;
 6726;66.40;6.40;0.0;
 6727;66.40;7.40;0.0;
 6728;66.40;8.40;0.0;
 6729;66.40;9.40;0.0;
 6730;66.40;10.40;0.0;
 6731;66.40;11.40;0.0;
 6732;66.40;12.40;0.0;
 6733;66.40;13.40;0.0;
 6734;66.40;14.40;0.0;
 6735;66.40;15.40;0.0;
 6736;66.40;16.40;0.0;
 6737;66.40;17.40;0.0;
 6738;66.40;18.40;0.0;
 6739;66.40;19.40;0.0;
 6740;66.40;20.40;0.0;
 6741;66.40;21.40;0.0;
 6742;66.40;22.40;0.0;
 6743;66.40;23.40;0.0;
 6744;66.40;24.40;0.0;
 6745;66.40;25.40;0.0;
 6746;66.40;26.40;0.0;
 6747;66.40;27.40;0.0;
 6748;66.40;28.40;0.0;
 6749;66.40;29.40;0.0;
 6750;66.40;30.40;0.0;
 6751;66.40;31.40;0.0;
 6752;67.40;-1.60;0.0;
 6753;67.40;-0.60;0.0;
 6754;67.40;1.40;0.0;
 6755;67.40;2.40;0.0;
 6756;67.40;3.40;0.0;
 6757;67.40;4.40;0.0;
 6758;67.40;5.40;0.0;
 6759;67.40;6.40;0.0;
 6760;67.40;7.40;0.0;
 6761;67.40;8.40;0.0;
 6762;67.40;9.40;0.0;
 6763;67.40;10.40;0.0;
 6764;67.40;11.40;0.0;
 6765;67.40;12.40;0.0;
 6766;67.40;13.40;0.0;
 6767;67.40;14.40;0.0;
 6768;67.40;15.40;0.0;
 6769;67.40;16.40;0.0;
 6770;67.40;17.40;0.0;
 6771;67.40;18.40;0.0;
 6772;67.40;19.40;0.0;
 6773;67.40;20.40;0.0;
 6774;67.40;21.40;0.0;
 6775;67.40;22.40;0.0;
 6776;67.40;23.40;0.0;
 6777;67.40;24.40;0.0;
 6778;67.40;25.40;0.0;
 6779;67.40;26.40;0.0;
 6780;67.40;27.40;0.0;
 6781;67.40;28.40;0.0;
 6782;67.40;29.40;0.0;
 6783;67.40;30.40;0.0;
 6784;67.40;31.40;0.0;
 6785;68.40;-1.60;0.0;
 6786;68.40;-0.60;0.0;
 6787;68.40;1.40;0.0;
 6788;68.40;2.40;0.0;
 6789;68.40;3.40;0.0;
 6790;68.40;4.40;0.0;
 6791;68.40;5.40;0.0;
 6792;68.40;6.40;0.0;
 6793;68.40;7.40;0.0;
 6794;68.40;8.40;0.0;
 6795;68.40;9.40;0.0;
 6796;68.40;10.40;0.0;
 6797;68.40;11.40;0.0;
 6798;68.40;12.40;0.0;
 6799;68.40;13.40;0.0;
 6800;68.40;14.40;0.0;
 6801;68.40;15.40;0.0;
 6802;68.40;16.40;0.0;
 6803;68.40;17.40;0.0;
 6804;68.40;18.40;0.0;
 6805;68.40;19.40;0.0;
 6806;68.40;20.40;0.0;
 6807;68.40;21.40;0.0;
 6808;68.40;22.40;0.0;
 6809;68.40;23.40;0.0;
 6810;68.40;24.40;0.0;
 6811;68.40;25.40;0.0;
 6812;68.40;26.40;0.0;
 6813;68.40;27.40;0.0;
 6814;68.40;28.40;0.0;
 6815;68.40;29.40;0.0;
 6816;68.40;30.40;0.0;
 6817;68.40;31.40;0.0;
 6818;69.40;-1.60;0.0;
 6819;69.40;-0.60;0.0;
 6820;69.40;1.40;0.0;
 6821;69.40;2.40;0.0;
 6822;69.40;3.40;0.0;
 6823;69.40;4.40;0.0;
 6824;69.40;5.40;0.0;
 6825;69.40;6.40;0.0;
 6826;69.40;7.40;0.0;
 6827;69.40;8.40;0.0;
 6828;69.40;9.40;0.0;
 6829;69.40;10.40;0.0;
 6830;69.40;11.40;0.0;
 6831;69.40;12.40;0.0;
 6832;69.40;13.40;0.0;
 6833;69.40;14.40;0.0;
 6834;69.40;15.40;0.0;
 6835;69.40;16.40;0.0;
